"","Species","Haglof_Plot_ID","Haglof_ID","Site","Tag","Health_status","Date","Notes","PlotID","Tree_Dia","Latitude","Longitude","dbh","component","a","b","se","source","ref","leaf.mass","genus","sla","lai","fate"
"333","QURU",119,3548,"UMBS","3548","L","2019-06-10","Shares base with 3549","D03",212,45.5608618,-84.7045476,21.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.08375721735682,"Quercus",14.2,57.9893524864668,"live"
"334","PIST",115,3493,"UMBS","3493","L","2019-06-10","","D03",208,45.5611032,-84.7053163,20.8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.968245944578431,"Pinus",12.5,12.1030743072304,"live"
"335","POGR",121,3584,"UMBS","3584","L","2019-06-10","","D03",205,45.5608825,-84.7040055,20.5,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.60377706980243,"Populus",15.89,41.3740176391607,"live"
"336","QURU",117,3517,"UMBS","3517","L","2019-06-10","","D03",205,45.5611623,-84.704709,20.5,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.88904622528725,"Quercus",14.2,55.224456399079,"live"
"337","QURU",117,3529,"UMBS","3529","L","2019-06-10","crown damaged; shares base with 3530","D03",199,45.5609393,-84.7049,19.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.72453846295874,"Quercus",14.2,52.8884461740141,"live"
"338","QURU",120,3564,"UMBS","3564","L","2019-06-10","","D03",197,45.5609938,-84.7042789,19.7,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.67019886384849,"Quercus",14.2,52.1168238666486,"live"
"339","ACRU",117,3532,"UMBS","3532","L","2019-06-10","","D03",196,45.5609127,-84.7048599,19.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.64571891668771,"Acer",19,69.2686594170664,"live"
"340","FAGR",118,3542,"UMBS","3542","L","2019-06-10","","D03",196,45.5609485,-84.7045377,19.6,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.97934635776084,"Fagus",35,104.27712252163,"live"
"341","PIRE",118,3539,"UMBS","3539","L","2019-06-10","","D03",188,45.5609649,-84.7046679,18.8,"FL",7e-04,3.122,0.553,"","",6.65302025141068,"Pinus",5.39,35.8597791551036,"live"
"342","PIST",116,3503,"UMBS","3503","L","2019-06-10","","D03",188,45.5611167,-84.7051128,18.8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.805766892670947,"Pinus",12.5,10.0720861583868,"live"
"343","ACRU",117,3523,"UMBS","3523","L","2019-06-10","shares base with 3WA1, 3522, 3524","D03",186,45.5611047,-84.7047441,18.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.36324701878833,"Acer",19,63.9016933569782,"live"
"344","ACRU",115,3480,"UMBS","3480","L","2019-06-10","Shares base with 3481 & 3482","D03",184,45.5611849,-84.7056061,18.4,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.30771649674479,"Acer",19,62.846613438151,"live"
"345","ACRU",118,3543,"UMBS","3543","L","2019-06-10","shares base with 3EA3","D03",181,45.5609672,-84.7045394,18.1,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.22503058075095,"Acer",19,61.2755810342681,"live"
"346","QURU",118,3545,"UMBS","3545","L","2019-06-10","Triple stem with 3546, 3547","D03",179,45.5608692,-84.7045311,17.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.19258447528427,"Quercus",14.2,45.3346995490367,"live"
"347","POGR",116,3495,"UMBS","3495","L","2019-06-10","","D03",173,45.5610988,-84.7053368,17.3,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.76977741589978,"Populus",15.89,28.1217631386476,"live"
"348","FAGR",121,3587,"UMBS","3587","L","2019-06-10","","D03",166,45.5609537,-84.7038978,16.6,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.27246988677821,"Fagus",35,79.5364460372374,"live"
"349","QURU",115,3490,"UMBS","3490","L","2019-06-10","","D03",165,45.561099,-84.7054853,16.5,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.83583119914254,"Quercus",14.2,40.2688030278241,"live"
"350","PIST",120,3574,"UMBS","3574","L","2019-06-10","","D03",161,45.5610355,-84.7040713,16.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.607949105462883,"Pinus",12.5,7.59936381828604,"live"
"351","PIRE",118,3544,"UMBS","3544","L","2019-06-10","","D03",159,45.5609192,-84.7045267,15.9,"FL",7e-04,3.122,0.553,"","",3.9433003938655,"Pinus",5.39,21.254389122935,"live"
"352","ACRU",117,3522,"UMBS","3522","L","2019-06-10","shares base with 3WA1, 3523, 3524","D03",157,45.561114,-84.7047489,15.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.59056382402401,"Acer",19,49.2207126564562,"live"
"353","PIST",121,3577,"UMBS","3577","L","2019-06-10","","D03",157,45.5608665,-84.7040778,15.7,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.580783507821507,"Pinus",12.5,7.25979384776883,"live"
"354","QURU",119,3546,"UMBS","3546","L","2019-06-10","Triple stem with 3545, 3547","D03",156,45.560871,-84.7045223,15.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.61359041036053,"Quercus",14.2,37.1129838271195,"live"
"355","ACRU",120,3596,"UMBS","3596","L","2019-06-10","share base","D03",152,45.5609885,-84.7041199,15.2,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.46460858677546,"Acer",19,46.8275631487338,"live"
"356","ACRU",116,3500,"UMBS","3500","L","2019-06-10","shares base with 3501","D03",149,45.5610803,-84.7052306,14.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.39009787171374,"Acer",19,45.411859562561,"live"
"357","QURU",121,3582,"UMBS","3582","L","2019-06-10","Triple stem with 3583 & 3EA2","D03",149,45.560851,-84.7040147,14.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.44470948730728,"Quercus",14.2,34.7148747197634,"live"
"358","ACRU",115,3481,"UMBS","3481","L","2019-06-10","Shares base with 3480 & 3482","D03",143,45.5611907,-84.7056125,14.3,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.24350132057645,"Acer",19,42.6265250909525,"live"
"359","ACRU",120,3595,"UMBS","3595","L","2019-06-10","share base","D03",142,45.5609849,-84.7041248,14.2,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.21938620442652,"Acer",19,42.1683378841038,"live"
"360","ACRU",115,3482,"UMBS","3482","L","2019-06-10","Shares base with 3481 & 3480","D03",141,45.5611773,-84.7056153,14.1,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.19536262005056,"Acer",19,41.7118897809607,"live"
"361","PIST",118,3537,"UMBS","3537","L","2019-06-10","","D03",141,45.5609925,-84.704613,14.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.477744542627072,"Pinus",12.5,5.97180678283839,"live"
"362","ACRU",116,3501,"UMBS","3501","L","2019-06-10","shares base with 3500","D03",139,45.5610842,-84.7052369,13.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.14759124191562,"Acer",19,40.8042335963968,"live"
"363","PIRE",118,3540,"UMBS","3540","L","2019-06-10","","D03",139,45.5609036,-84.704596,13.9,"FL",7e-04,3.122,0.553,"","",2.59173292758902,"Pinus",5.39,13.9694404797048,"live"
"364","ACRU",116,3509,"UMBS","3509","L","2019-06-10","shares base with 3510","D03",137,45.5609685,-84.705167,13.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.10018960811505,"Acer",19,39.903602554186,"live"
"365","FAGR",116,3506,"UMBS","3506","L","2019-06-10","","D03",134,45.5610409,-84.7051386,13.4,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.6027835402284,"Fagus",35,56.0974239079939,"live"
"366","QURU",120,3566,"UMBS","3566","L","2019-06-10","","D03",133,45.5610293,-84.7042291,13.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.07226539623762,"Quercus",14.2,29.4261686265743,"live"
"367","POGR",115,3491,"UMBS","3491","L","2019-06-10","","D03",131,45.5611171,-84.7053767,13.1,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.940060840148166,"Populus",15.89,14.9375667499544,"live"
"368","ACRU",117,3524,"UMBS","3524","L","2019-06-10","shares base with 3WA1, 3522, 3523","D03",130,45.5611028,-84.7047389,13,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.93723182189309,"Acer",19,36.8074046159687,"live"
"369","POGR",120,3567,"UMBS","3567","L","2019-06-10","","D03",130,45.5609339,-84.7041699,13,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.923814746957684,"Populus",15.89,14.6794163291576,"live"
"370","QURU",120,3565,"UMBS","3565","L","2019-06-10","","D03",128,45.5610039,-84.7042765,12.8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.95989020854003,"Quercus",14.2,27.8304409612684,"live"
"371","QURU",120,3562,"UMBS","3562","L","2019-06-10","","D03",126,45.560965,-84.7042729,12.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.91549216768066,"Quercus",14.2,27.1999887810653,"live"
"372","POGR",120,3556,"UMBS","3556","L","2019-06-10","","D03",124,45.5608721,-84.704163,12.4,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.829656075625102,"Populus",15.89,13.1832350416829,"live"
"373","PIRE",118,3541,"UMBS","3541","L","2019-06-10","","D03",123,45.5609275,-84.7045602,12.3,"FL",7e-04,3.122,0.553,"","",1.76921982791124,"Pinus",5.39,9.53609487244157,"live"
"374","QURU",115,3483,"UMBS","3483","L","2019-06-10","","D03",122,45.5611334,-84.7056217,12.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.82765740764398,"Quercus",14.2,25.9527351885445,"live"
"375","QURU",115,3486,"UMBS","3486","L","2019-06-10","","D03",119,45.5611359,-84.705529,11.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.76263368786156,"Quercus",14.2,25.0293983676341,"live"
"376","POGR",115,3474,"UMBS","3474","L","2019-06-10","","D03",118,45.5611789,-84.7056647,11.8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.741131599807308,"Populus",15.89,11.7765811209381,"live"
"377","ACRU",120,3571,"UMBS","3571","L","2019-06-10","Shares base with 3570, 3EA1","D03",116,45.5609595,-84.704143,11.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.62545194767728,"Acer",19,30.8835870058684,"live"
"378","QURU",115,3485,"UMBS","3485","L","2019-06-10","","D03",111,45.5610962,-84.7055326,11.1,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.5928914146273,"Quercus",14.2,22.6190580877076,"live"
"379","ACRU",118,3533,"UMBS","3533","L","2019-06-10","","D03",109,45.5609244,-84.7047168,10.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.47688146005833,"Acer",19,28.0607477411083,"live"
"380","POGR",115,3475,"UMBS","3475","L","2019-06-10","","D03",107,45.5611661,-84.7056488,10.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.593214637144931,"Populus",15.89,9.42618058423296,"live"
"381","QURU",115,3478,"UMBS","3478","L","2019-06-10","","D03",106,45.5611874,-84.7055965,10.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.48957121526531,"Quercus",14.2,21.1519112567674,"live"
"382","POGR",119,3560,"UMBS","3560","L","2019-06-10","","D03",104,45.5608602,-84.7043193,10.4,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.556050980723266,"Populus",15.89,8.83565008369269,"live"
"383","QURU",115,3473,"UMBS","3473","L","2019-06-10","","D03",102,45.5612135,-84.7056425,10.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.40849233301132,"Quercus",14.2,20.0005911287608,"live"
"384","PIST",117,3512,"UMBS","3512","L","2019-06-10","","D03",99,45.56107,-84.705032,9.9,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.251266017066548,"Pinus",12.5,3.14082521333185,"live"
"385","POGR",120,3554,"UMBS","3554","L","2019-06-10","","D03",97,45.5609262,-84.704302,9.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.474536321752521,"Populus",15.89,7.54038215264755,"live"
"386","ACRU",116,3510,"UMBS","3510","L","2019-06-10","shares base with 3509","D03",96,45.5609684,-84.7051569,9.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.214525200963,"Acer",19,23.0759788182971,"live"
"387","PIST",116,3504,"UMBS","3504","L","2019-06-10","","D03",96,45.5610125,-84.7052367,9.6,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.237602736116134,"Pinus",12.5,2.97003420145167,"live"
"388","POGR",117,3526,"UMBS","3526","L","2019-06-10","","D03",93,45.5610452,-84.7046965,9.3,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.431183836243905,"Populus",15.89,6.85151115791565,"live"
"389","PIST",117,3520,"UMBS","3520","L","2019-06-10","","D03",92,45.5611138,-84.7047204,9.2,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.219921196325507,"Pinus",12.5,2.74901495406884,"live"
"390","QURU",120,3563,"UMBS","3563","L","2019-06-10","","D03",91,45.5609822,-84.7042812,9.1,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.19301653567398,"Quercus",14.2,16.9408348065706,"live"
"391","QURU",117,3525,"UMBS","3525","L","2019-06-10","","D03",89,45.5610505,-84.7046952,8.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.15505774636836,"Quercus",14.2,16.4018199984308,"live"
"392","PIST",118,3536,"UMBS","3536","L","2019-06-10","","D03",88,45.5610041,-84.704716,8.8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.202856824276808,"Pinus",12.5,2.5357103034601,"live"
"393","PIST",117,3511,"UMBS","3511","L","2019-06-10","","D03",87,45.5610807,-84.7050661,8.7,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.198687748774743,"Pinus",12.5,2.48359685968429,"live"
"394","POGR",115,3476,"UMBS","3476","L","2019-06-10","","D03",87,45.561196,-84.7056268,8.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.370484517740508,"Populus",15.89,5.88699898689667,"live"
"395","POGR",120,3569,"UMBS","3569","L","2019-06-10","","D03",87,45.560927,-84.7040476,8.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.370484517740508,"Populus",15.89,5.88699898689667,"live"
"396","QURU",115,3479,"UMBS","3479","L","2019-06-10","","D03",87,45.5611863,-84.7056004,8.7,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.11748512254914,"Quercus",14.2,15.8682887401978,"live"
"397","QURU",115,3488,"UMBS","3488","L","2019-06-10","","D03",85,45.5612333,-84.705433,8.5,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.08030347800123,"Quercus",14.2,15.3403093876174,"live"
"398","QURU",120,3561,"UMBS","3561","L","2019-06-10","","D03",85,45.5609571,-84.7042796,8.5,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.08030347800123,"Quercus",14.2,15.3403093876174,"live"
"399","PIST",120,3573,"UMBS","3573","L","2019-06-10","","D03",84,45.5610132,-84.7040252,8.4,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.186414662877526,"Pinus",12.5,2.33018328596908,"live"
"400","POGR",115,3489,"UMBS","3489","L","2019-06-10","","D03",84,45.5611144,-84.705476,8.4,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.34205751786629,"Populus",15.89,5.43529395889534,"live"
"401","PIRE",119,3551,"UMBS","3551","L","2019-06-10","","D03",83,45.5608779,-84.704432,8.3,"FL",7e-04,3.122,0.553,"","",0.51815518030545,"Pinus",5.39,2.79285642184637,"live"
"402","PIST",122,3598,"UMBS","3598","L","2019-06-10","one tree in this plot (plot #122)","D03",83,45.5607787,-84.7040128,8.3,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.18240196006116,"Pinus",12.5,2.28002450076451,"live"
"403","PIST",120,3597,"UMBS","3597","L","2019-06-10","","D03",83,45.5609839,-84.7041205,8.3,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.18240196006116,"Pinus",12.5,2.28002450076451,"live"
"404","PIST",119,3557,"UMBS","3557","L","2019-06-10","","D03",83,45.5608745,-84.7043737,8.3,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.18240196006116,"Pinus",12.5,2.28002450076451,"live"
"405","PIRE",119,3559,"UMBS","3559","L","2019-06-10","","D03",82,45.5608562,-84.7043684,8.2,"FL",7e-04,3.122,0.553,"","",0.498913076752399,"Pinus",5.39,2.68914148369543,"live"
"406","POGR",115,3492,"UMBS","3492","L","2019-06-10","","D03",82,45.5611973,-84.705323,8.2,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.323810016173363,"Populus",15.89,5.14534115699474,"live"
"407","POGR",119,3558,"UMBS","3558","L","2019-06-10","","D03",82,45.5608695,-84.7043513,8.2,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.323810016173363,"Populus",15.89,5.14534115699474,"live"
"408","POGR",120,3572,"UMBS","3572","L","2019-06-10","","D03",81,45.5610159,-84.7041693,8.1,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.314896027631352,"Populus",15.89,5.00369787906219,"live"
"409","POGR",121,3586,"UMBS","3586","L","2019-06-10","","D03",80,45.5609416,-84.7039561,8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.306121254601776,"Populus",15.89,4.86426673562222,"live"
"410","QURU",115,3477,"UMBS","3477","L","2019-06-10","","D03",80,45.5612611,-84.7055605,8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.989093091463546,"Quercus",14.2,14.0451218987824,"live"
"411","QURU",115,3487,"UMBS","3487","L","2019-06-10","","D03",80,45.5611621,-84.7055184,8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.989093091463546,"Quercus",14.2,14.0451218987824,"live"
"412","QURU",132,3795,"UMBS","3795","L","2019-06-14","","D04",473,45.5612534,-84.7039997,47.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",13.1269610660834,"Quercus",14.2,186.402847138384,"kill"
"413","QURU",138,3914,"UMBS","3914","L","2019-06-14","","D04",440,45.5613445,-84.7029054,44,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",11.8158476224107,"Quercus",14.2,167.785036238232,"kill"
"414","POGR",138,3906,"UMBS","3906","L","2019-06-14","","D04",416,45.5614326,-84.7030612,41.6,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.0257005934955,"Populus",15.89,206.978382430644,"kill"
"415","POGR",138,3909,"UMBS","3909","L","2019-06-14","","D04",398,45.5613656,-84.7030422,39.8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.7787106466726,"Populus",15.89,187.163712175627,"kill"
"416","PIST",132,3781,"UMBS","3781","L","2019-06-14","","D04",387,45.5613685,-84.7040777,38.7,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",2.99181978920739,"Pinus",12.5,37.3977473650924,"kill"
"417","QURU",133,3814,"UMBS","3814","L","2019-06-14","","D04",380,45.5612365,-84.7038428,38,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.54610859346932,"Quercus",14.2,135.554742027264,"kill"
"418","QURU",132,3783,"UMBS","3783","L","2019-06-14","Shares base with 4WQ3; twin stems; this stem is the one whose crown was actually sampled","D04",375,45.5612837,-84.7040466,37.5,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.36389924182048,"Quercus",14.2,132.967369233851,"kill"
"419","QURU",132,3792,"UMBS","3792","L","2019-06-14","Triple stem with 3791 & 3793","D04",375,45.5612429,-84.7040842,37.5,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.36389924182048,"Quercus",14.2,132.967369233851,"kill"
"420","QURU",132,3780,"UMBS","3780","L","2019-06-14","","D04",371,45.561334,-84.7041186,37.1,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.21892487372351,"Quercus",14.2,130.908733206874,"kill"
"421","QURU",132,3788,"UMBS","3788","L","2019-06-14","Shares base with 3789; twin stems","D04",370,45.5612313,-84.7041224,37,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.18279197243484,"Quercus",14.2,130.395646008575,"kill"
"422","QURU",138,3911,"UMBS","3911","L","2019-06-14","","D04",365,45.5613768,-84.7029216,36.5,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.00279487758506,"Quercus",14.2,127.839687261708,"kill"
"423","POGR",137,3892,"UMBS","3892","L","2019-06-14","","D04",358,45.5613724,-84.703212,35.8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.25651799540504,"Populus",15.89,147.086070946986,"kill"
"424","QURU",132,3799,"UMBS","3799","L","2019-06-14","","D04",357,45.5611767,-84.703889,35.7,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.71712937936585,"Quercus",14.2,123.783237186995,"kill"
"425","POGR",138,3910,"UMBS","3910","L","2019-06-14","","D04",351,45.5613486,-84.7030383,35.1,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.84988147125427,"Populus",15.89,140.62461657823,"kill"
"426","QURU",139,3940,"UMBS","3940","L","2019-06-14","","D04",338,45.5613928,-84.7028411,33.8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.0503550781706,"Quercus",14.2,114.315042110023,"kill"
"427","PIST",135,3851,"UMBS","3851","L","2019-06-14","","D04",337,45.5614427,-84.703637,33.7,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",2.3268486575709,"Pinus",12.5,29.0856082196362,"kill"
"428","PIST",132,3786,"UMBS","3786","L","2019-06-14","","D04",331,45.5613092,-84.7039467,33.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",2.25212282284857,"Pinus",12.5,28.1515352856071,"kill"
"429","QURU",138,3923,"UMBS","3923","L","2019-06-14","","D04",329,45.5614817,-84.7030179,32.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.7403619415544,"Quercus",14.2,109.913139570072,"kill"
"430","QURU",133,3804,"UMBS","3804","L","2019-06-14","Triple stem with 3803 & 3805","D04",328,45.5612707,-84.7038813,32.8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.70615393362187,"Quercus",14.2,109.427385857431,"kill"
"431","QURU",132,3791,"UMBS","3791","L","2019-06-14","Triple stem with 3792 & 3793","D04",303,45.5612342,-84.7040802,30.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.86657648394799,"Quercus",14.2,97.5053860720615,"kill"
"432","QURU",138,3932,"UMBS","3932","L","2019-06-14","","D04",302,45.5615003,-84.7028873,30.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.833628091585,"Quercus",14.2,97.0375189005071,"kill"
"433","QURU",132,3793,"UMBS","3793","L","2019-06-14","Triple stem with 3791 & 3792","D04",296,45.5612386,-84.7040757,29.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.6369825679234,"Quercus",14.2,94.2451524645122,"kill"
"434","QURU",139,3936,"UMBS","3936","L","2019-06-14","","D04",292,45.5614345,-84.702807,29.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.50688732190444,"Quercus",14.2,92.397799971043,"kill"
"435","PIST",133,3807,"UMBS","3807","L","2019-06-14","","D04",286,45.561439,-84.7039068,28.6,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.72695765668692,"Pinus",12.5,21.5869707085865,"kill"
"436","QURU",134,3836,"UMBS","3836","L","2019-06-14","","D04",286,45.5613494,-84.7036897,28.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.31326203898282,"Quercus",14.2,89.648320953556,"kill"
"437","QURU",133,3805,"UMBS","3805","L","2019-06-14","Triple stem with 3803 & 3804","D04",284,45.5612645,-84.7038822,28.4,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.24912802580567,"Quercus",14.2,88.7376179664405,"kill"
"438","POGR",137,3901,"UMBS","3901","L","2019-06-14","","D04",283,45.5615483,-84.703283,28.3,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.42222961858395,"Populus",15.89,86.159228639299,"kill"
"439","QURU",138,3930,"UMBS","3930","L","2019-06-14","Shares base with 3929","D04",278,45.561489,-84.7029395,27.8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.05796019564345,"Quercus",14.2,86.023034778137,"kill"
"440","QURU",133,3803,"UMBS","3803","L","2019-06-14","Triple stem with 3804 & 3805","D04",266,45.5612674,-84.7038947,26.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.68125154503397,"Quercus",14.2,80.6737719394824,"kill"
"441","QURU",139,3941,"UMBS","3941","L","2019-06-14","LAST TREE","D04",266,45.5614205,-84.7028639,26.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.68125154503397,"Quercus",14.2,80.6737719394824,"kill"
"442","PIST",138,3907,"UMBS","3907","L","2019-06-14","","D04",251,45.5614094,-84.7030744,25.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.36229687052239,"Pinus",12.5,17.0287108815299,"kill"
"443","POGR",136,3860,"UMBS","3860","L","2019-06-14","","D04",249,45.5616038,-84.7035124,24.9,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.05244639508492,"Populus",15.89,64.3933732178994,"kill"
"444","QURU",134,3837,"UMBS","3837","L","2019-06-14","","D04",249,45.5613685,-84.7035805,24.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.16073177333149,"Quercus",14.2,73.2823911813071,"kill"
